year,fips,state,state_po,county_name,dem_votes,candidate.x,rep_votes,candidate.y
2012,37151,NORTH CAROLINA,NC,RANDOLPH,14773,BARACK OBAMA,45160,MITT ROMNEY
2012,37153,NORTH CAROLINA,NC,RICHMOND,9904,BARACK OBAMA,9332,MITT ROMNEY
2012,37155,NORTH CAROLINA,NC,ROBESON,24988,BARACK OBAMA,17510,MITT ROMNEY
2012,37157,NORTH CAROLINA,NC,ROCKINGHAM,16351,BARACK OBAMA,25227,MITT ROMNEY
2012,37159,NORTH CAROLINA,NC,ROWAN,22650,BARACK OBAMA,38775,MITT ROMNEY
2012,37161,NORTH CAROLINA,NC,RUTHERFORD,9374,BARACK OBAMA,18954,MITT ROMNEY
2012,37163,NORTH CAROLINA,NC,SAMPSON,11566,BARACK OBAMA,14422,MITT ROMNEY
2012,37165,NORTH CAROLINA,NC,SCOTLAND,8215,BARACK OBAMA,5831,MITT ROMNEY
2012,37167,NORTH CAROLINA,NC,STANLY,8431,BARACK OBAMA,19904,MITT ROMNEY
2012,37169,NORTH CAROLINA,NC,STOKES,6018,BARACK OBAMA,15237,MITT ROMNEY
2012,37171,NORTH CAROLINA,NC,SURRY,9112,BARACK OBAMA,19923,MITT ROMNEY
2012,37173,NORTH CAROLINA,NC,SWAIN,2618,BARACK OBAMA,2976,MITT ROMNEY
2012,37175,NORTH CAROLINA,NC,TRANSYLVANIA,6826,BARACK OBAMA,9634,MITT ROMNEY
2012,37177,NORTH CAROLINA,NC,TYRRELL,837,BARACK OBAMA,930,MITT ROMNEY
2012,37179,NORTH CAROLINA,NC,UNION,32473,BARACK OBAMA,61107,MITT ROMNEY
2012,37181,NORTH CAROLINA,NC,VANCE,13323,BARACK OBAMA,7429,MITT ROMNEY
2012,37183,NORTH CAROLINA,NC,WAKE,267262,BARACK OBAMA,211596,MITT ROMNEY
2012,37185,NORTH CAROLINA,NC,WARREN,6978,BARACK OBAMA,3140,MITT ROMNEY
2012,37187,NORTH CAROLINA,NC,WASHINGTON,3833,BARACK OBAMA,2622,MITT ROMNEY
2012,37189,NORTH CAROLINA,NC,WATAUGA,13002,BARACK OBAMA,13861,MITT ROMNEY
2012,37191,NORTH CAROLINA,NC,WAYNE,23314,BARACK OBAMA,27641,MITT ROMNEY
2012,37193,NORTH CAROLINA,NC,WILKES,8148,BARACK OBAMA,20515,MITT ROMNEY
2012,37195,NORTH CAROLINA,NC,WILSON,20875,BARACK OBAMA,17954,MITT ROMNEY
2012,37197,NORTH CAROLINA,NC,YADKIN,3957,BARACK OBAMA,12578,MITT ROMNEY
2012,37199,NORTH CAROLINA,NC,YANCEY,3981,BARACK OBAMA,5278,MITT ROMNEY
2012,38001,NORTH DAKOTA,ND,ADAMS,328,BARACK OBAMA,918,MITT ROMNEY
2012,38003,NORTH DAKOTA,ND,BARNES,2394,BARACK OBAMA,2964,MITT ROMNEY
2012,38005,NORTH DAKOTA,ND,BENSON,1235,BARACK OBAMA,868,MITT ROMNEY
2012,38007,NORTH DAKOTA,ND,BILLINGS,89,BARACK OBAMA,472,MITT ROMNEY
2012,38009,NORTH DAKOTA,ND,BOTTINEAU,1183,BARACK OBAMA,2280,MITT ROMNEY
2012,38011,NORTH DAKOTA,ND,BOWMAN,414,BARACK OBAMA,1280,MITT ROMNEY
2012,38013,NORTH DAKOTA,ND,BURKE,230,BARACK OBAMA,769,MITT ROMNEY
2012,38015,NORTH DAKOTA,ND,BURLEIGH,14122,BARACK OBAMA,27951,MITT ROMNEY
2012,38017,NORTH DAKOTA,ND,CASS,34712,BARACK OBAMA,36855,MITT ROMNEY
2012,38019,NORTH DAKOTA,ND,CAVALIER,818,BARACK OBAMA,1195,MITT ROMNEY
2012,38021,NORTH DAKOTA,ND,DICKEY,853,BARACK OBAMA,1610,MITT ROMNEY
2012,38023,NORTH DAKOTA,ND,DIVIDE,385,BARACK OBAMA,733,MITT ROMNEY
2012,38025,NORTH DAKOTA,ND,DUNN,508,BARACK OBAMA,1506,MITT ROMNEY
2012,38027,NORTH DAKOTA,ND,EDDY,486,BARACK OBAMA,634,MITT ROMNEY
2012,38029,NORTH DAKOTA,ND,EMMONS,383,BARACK OBAMA,1435,MITT ROMNEY
2012,38031,NORTH DAKOTA,ND,FOSTER,607,BARACK OBAMA,1030,MITT ROMNEY
2012,38033,NORTH DAKOTA,ND,GOLDEN VALLEY,162,BARACK OBAMA,742,MITT ROMNEY
2012,38035,NORTH DAKOTA,ND,GRAND FORKS,14032,BARACK OBAMA,15060,MITT ROMNEY
2012,38037,NORTH DAKOTA,ND,GRANT,334,BARACK OBAMA,1025,MITT ROMNEY
2012,38039,NORTH DAKOTA,ND,GRIGGS,536,BARACK OBAMA,771,MITT ROMNEY
2012,38041,NORTH DAKOTA,ND,HETTINGER,313,BARACK OBAMA,1000,MITT ROMNEY
2012,38043,NORTH DAKOTA,ND,KIDDER,393,BARACK OBAMA,870,MITT ROMNEY
2012,38045,NORTH DAKOTA,ND,LAMOURE,740,BARACK OBAMA,1377,MITT ROMNEY
2012,38047,NORTH DAKOTA,ND,LOGAN,232,BARACK OBAMA,810,MITT ROMNEY
2012,38049,NORTH DAKOTA,ND,MCHENRY,943,BARACK OBAMA,1678,MITT ROMNEY
2012,38051,NORTH DAKOTA,ND,MCINTOSH,459,BARACK OBAMA,1035,MITT ROMNEY
2012,38053,NORTH DAKOTA,ND,MCKENZIE,927,BARACK OBAMA,2458,MITT ROMNEY
2012,38055,NORTH DAKOTA,ND,MCLEAN,1670,BARACK OBAMA,3141,MITT ROMNEY
2012,38057,NORTH DAKOTA,ND,MERCER,1166,BARACK OBAMA,3152,MITT ROMNEY
2012,38059,NORTH DAKOTA,ND,MORTON,4469,BARACK OBAMA,8680,MITT ROMNEY
2012,38061,NORTH DAKOTA,ND,MOUNTRAIL,1403,BARACK OBAMA,1962,MITT ROMNEY
2012,38063,NORTH DAKOTA,ND,NELSON,767,BARACK OBAMA,865,MITT ROMNEY
2012,38065,NORTH DAKOTA,ND,OLIVER,281,BARACK OBAMA,693,MITT ROMNEY
2012,38067,NORTH DAKOTA,ND,PEMBINA,1253,BARACK OBAMA,1899,MITT ROMNEY
2012,38069,NORTH DAKOTA,ND,PIERCE,660,BARACK OBAMA,1465,MITT ROMNEY
2012,38071,NORTH DAKOTA,ND,RAMSEY,2164,BARACK OBAMA,2665,MITT ROMNEY
2012,38073,NORTH DAKOTA,ND,RANSOM,1343,BARACK OBAMA,1009,MITT ROMNEY
2012,38075,NORTH DAKOTA,ND,RENVILLE,398,BARACK OBAMA,851,MITT ROMNEY
2012,38077,NORTH DAKOTA,ND,RICHLAND,3198,BARACK OBAMA,4229,MITT ROMNEY
2012,38079,NORTH DAKOTA,ND,ROLETTE,3353,BARACK OBAMA,1092,MITT ROMNEY
2012,38081,NORTH DAKOTA,ND,SARGENT,1075,BARACK OBAMA,879,MITT ROMNEY
2012,38083,NORTH DAKOTA,ND,SHERIDAN,163,BARACK OBAMA,642,MITT ROMNEY
2012,38085,NORTH DAKOTA,ND,SIOUX,900,BARACK OBAMA,225,MITT ROMNEY
2012,38087,NORTH DAKOTA,ND,SLOPE,83,BARACK OBAMA,341,MITT ROMNEY
2012,38089,NORTH DAKOTA,ND,STARK,2812,BARACK OBAMA,8521,MITT ROMNEY
2012,38091,NORTH DAKOTA,ND,STEELE,518,BARACK OBAMA,498,MITT ROMNEY
2012,38093,NORTH DAKOTA,ND,STUTSMAN,3585,BARACK OBAMA,5685,MITT ROMNEY
2012,38095,NORTH DAKOTA,ND,TOWNER,516,BARACK OBAMA,623,MITT ROMNEY
2012,38097,NORTH DAKOTA,ND,TRAILL,1811,BARACK OBAMA,1996,MITT ROMNEY
2012,38099,NORTH DAKOTA,ND,WALSH,2124,BARACK OBAMA,2813,MITT ROMNEY
2012,38101,NORTH DAKOTA,ND,WARD,8441,BARACK OBAMA,16230,MITT ROMNEY
2012,38103,NORTH DAKOTA,ND,WELLS,673,BARACK OBAMA,1654,MITT ROMNEY
2012,38105,NORTH DAKOTA,ND,WILLIAMS,2322,BARACK OBAMA,7184,MITT ROMNEY
2012,39001,OHIO,OH,ADAMS,3976,BARACK OBAMA,6865,MITT ROMNEY
2012,39003,OHIO,OH,ALLEN,17913,BARACK OBAMA,29502,MITT ROMNEY
2012,39005,OHIO,OH,ASHLAND,8281,BARACK OBAMA,15519,MITT ROMNEY
2012,39007,OHIO,OH,ASHTABULA,23803,BARACK OBAMA,18298,MITT ROMNEY
2012,39009,OHIO,OH,ATHENS,18307,BARACK OBAMA,8543,MITT ROMNEY
2012,39011,OHIO,OH,AUGLAIZE,5831,BARACK OBAMA,17169,MITT ROMNEY
2012,39013,OHIO,OH,BELMONT,14156,BARACK OBAMA,16758,MITT ROMNEY
2012,39015,OHIO,OH,BROWN,7107,BARACK OBAMA,11916,MITT ROMNEY
2012,39017,OHIO,OH,BUTLER,62388,BARACK OBAMA,105176,MITT ROMNEY
2012,39019,OHIO,OH,CARROLL,5543,BARACK OBAMA,7315,MITT ROMNEY
2012,39021,OHIO,OH,CHAMPAIGN,7044,BARACK OBAMA,11045,MITT ROMNEY
2012,39023,OHIO,OH,CLARK,31298,BARACK OBAMA,31816,MITT ROMNEY
2012,39025,OHIO,OH,CLERMONT,30458,BARACK OBAMA,64208,MITT ROMNEY
2012,39027,OHIO,OH,CLINTON,5791,BARACK OBAMA,12009,MITT ROMNEY
2012,39029,OHIO,OH,COLUMBIANA,19821,BARACK OBAMA,25251,MITT ROMNEY
2012,39031,OHIO,OH,COSHOCTON,6940,BARACK OBAMA,8390,MITT ROMNEY
2012,39033,OHIO,OH,CRAWFORD,7507,BARACK OBAMA,11852,MITT ROMNEY
2012,39035,OHIO,OH,CUYAHOGA,447232,BARACK OBAMA,190651,MITT ROMNEY
2012,39037,OHIO,OH,DARKE,6826,BARACK OBAMA,18108,MITT ROMNEY
2012,39039,OHIO,OH,DEFIANCE,7732,BARACK OBAMA,10176,MITT ROMNEY
2012,39041,OHIO,OH,DELAWARE,37292,BARACK OBAMA,60194,MITT ROMNEY
2012,39043,OHIO,OH,ERIE,21793,BARACK OBAMA,16952,MITT ROMNEY
2012,39045,OHIO,OH,FAIRFIELD,29890,BARACK OBAMA,41034,MITT ROMNEY
2012,39047,OHIO,OH,FAYETTE,4249,BARACK OBAMA,6620,MITT ROMNEY
2012,39049,OHIO,OH,FRANKLIN,346336,BARACK OBAMA,215987,MITT ROMNEY
2012,39051,OHIO,OH,FULTON,9073,BARACK OBAMA,11738,MITT ROMNEY
2012,39053,OHIO,OH,GALLIA,4557,BARACK OBAMA,7750,MITT ROMNEY
2012,39055,OHIO,OH,GEAUGA,19659,BARACK OBAMA,30589,MITT ROMNEY
2012,39057,OHIO,OH,GREENE,32256,BARACK OBAMA,49819,MITT ROMNEY
2012,39059,OHIO,OH,GUERNSEY,7450,BARACK OBAMA,8993,MITT ROMNEY
2012,39061,OHIO,OH,HAMILTON,219927,BARACK OBAMA,193326,MITT ROMNEY
2012,39063,OHIO,OH,HANCOCK,12564,BARACK OBAMA,22443,MITT ROMNEY
2012,39065,OHIO,OH,HARDIN,4619,BARACK OBAMA,7489,MITT ROMNEY
2012,39067,OHIO,OH,HARRISON,2950,BARACK OBAMA,4019,MITT ROMNEY
2012,39069,OHIO,OH,HENRY,5658,BARACK OBAMA,8257,MITT ROMNEY
2012,39071,OHIO,OH,HIGHLAND,6049,BARACK OBAMA,11410,MITT ROMNEY
2012,39073,OHIO,OH,HOCKING,6157,BARACK OBAMA,6285,MITT ROMNEY
2012,39075,OHIO,OH,HOLMES,2608,BARACK OBAMA,8702,MITT ROMNEY
2012,39077,OHIO,OH,HURON,11006,BARACK OBAMA,13060,MITT ROMNEY
2012,39079,OHIO,OH,JACKSON,5166,BARACK OBAMA,7904,MITT ROMNEY
2012,39081,OHIO,OH,JEFFERSON,15385,BARACK OBAMA,17034,MITT ROMNEY
2012,39083,OHIO,OH,KNOX,10470,BARACK OBAMA,17266,MITT ROMNEY
2012,39085,OHIO,OH,LAKE,57680,BARACK OBAMA,58744,MITT ROMNEY
2012,39087,OHIO,OH,LAWRENCE,10744,BARACK OBAMA,14651,MITT ROMNEY
2012,39089,OHIO,OH,LICKING,34201,BARACK OBAMA,45503,MITT ROMNEY
2012,39091,OHIO,OH,LOGAN,7062,BARACK OBAMA,13633,MITT ROMNEY
2012,39093,OHIO,OH,LORAIN,81464,BARACK OBAMA,59405,MITT ROMNEY
2012,39095,OHIO,OH,LUCAS,136616,BARACK OBAMA,69940,MITT ROMNEY
2012,39097,OHIO,OH,MADISON,6845,BARACK OBAMA,10342,MITT ROMNEY
2012,39099,OHIO,OH,MAHONING,77059,BARACK OBAMA,42641,MITT ROMNEY
2012,39101,OHIO,OH,MARION,12504,BARACK OBAMA,14265,MITT ROMNEY
2012,39103,OHIO,OH,MEDINA,38785,BARACK OBAMA,50418,MITT ROMNEY
2012,39105,OHIO,OH,MEIGS,4027,BARACK OBAMA,5895,MITT ROMNEY
2012,39107,OHIO,OH,MERCER,4745,BARACK OBAMA,16561,MITT ROMNEY
2012,39109,OHIO,OH,MIAMI,16383,BARACK OBAMA,34606,MITT ROMNEY
2012,39111,OHIO,OH,MONROE,3035,BARACK OBAMA,3548,MITT ROMNEY
2012,39113,OHIO,OH,MONTGOMERY,137139,BARACK OBAMA,124841,MITT ROMNEY
2012,39115,OHIO,OH,MORGAN,2814,BARACK OBAMA,3179,MITT ROMNEY
2012,39117,OHIO,OH,MORROW,5933,BARACK OBAMA,9865,MITT ROMNEY
2012,39119,OHIO,OH,MUSKINGUM,17001,BARACK OBAMA,19264,MITT ROMNEY
2012,39121,OHIO,OH,NOBLE,2131,BARACK OBAMA,3563,MITT ROMNEY
2012,39123,OHIO,OH,OTTAWA,11503,BARACK OBAMA,10538,MITT ROMNEY
2012,39125,OHIO,OH,PAULDING,3538,BARACK OBAMA,5354,MITT ROMNEY
2012,39127,OHIO,OH,PERRY,7033,BARACK OBAMA,7627,MITT ROMNEY
2012,39129,OHIO,OH,PICKAWAY,9684,BARACK OBAMA,14037,MITT ROMNEY
2012,39131,OHIO,OH,PIKE,5684,BARACK OBAMA,5685,MITT ROMNEY
2012,39133,OHIO,OH,PORTAGE,39453,BARACK OBAMA,35242,MITT ROMNEY
2012,39135,OHIO,OH,PREBLE,6211,BARACK OBAMA,13535,MITT ROMNEY
2012,39137,OHIO,OH,PUTNAM,4318,BARACK OBAMA,13721,MITT ROMNEY
2012,39139,OHIO,OH,RICHLAND,22687,BARACK OBAMA,33867,MITT ROMNEY
2012,39141,OHIO,OH,ROSS,14569,BARACK OBAMA,15008,MITT ROMNEY
2012,39143,OHIO,OH,SANDUSKY,14541,BARACK OBAMA,13755,MITT ROMNEY
2012,39145,OHIO,OH,SCIOTO,15077,BARACK OBAMA,15492,MITT ROMNEY
2012,39147,OHIO,OH,SENECA,11353,BARACK OBAMA,13243,MITT ROMNEY
2012,39149,OHIO,OH,SHELBY,6343,BARACK OBAMA,17142,MITT ROMNEY
2012,39151,OHIO,OH,STARK,89432,BARACK OBAMA,88581,MITT ROMNEY
2012,39153,OHIO,OH,SUMMIT,153037,BARACK OBAMA,111000,MITT ROMNEY
2012,39155,OHIO,OH,TRUMBULL,61672,BARACK OBAMA,38279,MITT ROMNEY
2012,39157,OHIO,OH,TUSCARAWAS,18407,BARACK OBAMA,22242,MITT ROMNEY
2012,39159,OHIO,OH,UNION,8805,BARACK OBAMA,16289,MITT ROMNEY
2012,39161,OHIO,OH,VAN WERT,4029,BARACK OBAMA,9585,MITT ROMNEY
2012,39163,OHIO,OH,VINTON,2436,BARACK OBAMA,2856,MITT ROMNEY
2012,39165,OHIO,OH,WARREN,32909,BARACK OBAMA,76561,MITT ROMNEY
2012,39167,OHIO,OH,WASHINGTON,11651,BARACK OBAMA,17284,MITT ROMNEY
2012,39169,OHIO,OH,WAYNE,19808,BARACK OBAMA,30251,MITT ROMNEY
2012,39171,OHIO,OH,WILLIAMS,7266,BARACK OBAMA,10047,MITT ROMNEY
2012,39173,OHIO,OH,WOOD,32802,BARACK OBAMA,29704,MITT ROMNEY
2012,39175,OHIO,OH,WYANDOT,4137,BARACK OBAMA,6180,MITT ROMNEY
2012,40001,OKLAHOMA,OK,ADAIR,2127,BARACK OBAMA,4381,MITT ROMNEY
2012,40003,OKLAHOMA,OK,ALFALFA,322,BARACK OBAMA,1761,MITT ROMNEY
2012,40005,OKLAHOMA,OK,ATOKA,1243,BARACK OBAMA,3538,MITT ROMNEY
2012,40007,OKLAHOMA,OK,BEAVER,244,BARACK OBAMA,2062,MITT ROMNEY
2012,40009,OKLAHOMA,OK,BECKHAM,1417,BARACK OBAMA,5508,MITT ROMNEY
2012,4001,ARIZONA,AZ,APACHE,17147,BARACK OBAMA,8250,MITT ROMNEY
2012,40011,OKLAHOMA,OK,BLAINE,992,BARACK OBAMA,2824,MITT ROMNEY
2012,40013,OKLAHOMA,OK,BRYAN,3681,BARACK OBAMA,9520,MITT ROMNEY
2012,40015,OKLAHOMA,OK,CADDO,3164,BARACK OBAMA,5687,MITT ROMNEY
2012,40017,OKLAHOMA,OK,CANADIAN,10537,BARACK OBAMA,35625,MITT ROMNEY
2012,40019,OKLAHOMA,OK,CARTER,4908,BARACK OBAMA,12214,MITT ROMNEY
2012,40021,OKLAHOMA,OK,CHEROKEE,6144,BARACK OBAMA,8162,MITT ROMNEY
2012,40023,OKLAHOMA,OK,CHOCTAW,1494,BARACK OBAMA,3572,MITT ROMNEY
2012,40025,OKLAHOMA,OK,CIMARRON,115,BARACK OBAMA,1082,MITT ROMNEY
2012,40027,OKLAHOMA,OK,CLEVELAND,34771,BARACK OBAMA,59116,MITT ROMNEY
2012,40029,OKLAHOMA,OK,COAL,649,BARACK OBAMA,1710,MITT ROMNEY
2012,4003,ARIZONA,AZ,COCHISE,18546,BARACK OBAMA,29497,MITT ROMNEY
2012,40031,OKLAHOMA,OK,COMANCHE,12521,BARACK OBAMA,17664,MITT ROMNEY
2012,40033,OKLAHOMA,OK,COTTON,657,BARACK OBAMA,1796,MITT ROMNEY
2012,40035,OKLAHOMA,OK,CRAIG,1747,BARACK OBAMA,3559,MITT ROMNEY
2012,40037,OKLAHOMA,OK,CREEK,7128,BARACK OBAMA,18986,MITT ROMNEY
2012,40039,OKLAHOMA,OK,CUSTER,2359,BARACK OBAMA,7446,MITT ROMNEY
2012,40041,OKLAHOMA,OK,DELAWARE,4196,BARACK OBAMA,10080,MITT ROMNEY
2012,40043,OKLAHOMA,OK,DEWEY,301,BARACK OBAMA,1792,MITT ROMNEY
2012,40045,OKLAHOMA,OK,ELLIS,226,BARACK OBAMA,1575,MITT ROMNEY
2012,40047,OKLAHOMA,OK,GARFIELD,4733,BARACK OBAMA,15177,MITT ROMNEY
2012,40049,OKLAHOMA,OK,GARVIN,2559,BARACK OBAMA,6925,MITT ROMNEY
2012,4005,ARIZONA,AZ,COCONINO,29257,BARACK OBAMA,21220,MITT ROMNEY
2012,40051,OKLAHOMA,OK,GRADY,4786,BARACK OBAMA,14833,MITT ROMNEY
2012,40053,OKLAHOMA,OK,GRANT,393,BARACK OBAMA,1675,MITT ROMNEY
2012,40055,OKLAHOMA,OK,GREER,488,BARACK OBAMA,1344,MITT ROMNEY
2012,40057,OKLAHOMA,OK,HARMON,264,BARACK OBAMA,659,MITT ROMNEY
2012,40059,OKLAHOMA,OK,HARPER,173,BARACK OBAMA,1261,MITT ROMNEY
2012,40061,OKLAHOMA,OK,HASKELL,1175,BARACK OBAMA,3069,MITT ROMNEY
2012,40063,OKLAHOMA,OK,HUGHES,1370,BARACK OBAMA,2838,MITT ROMNEY
2012,40065,OKLAHOMA,OK,JACKSON,1954,BARACK OBAMA,5965,MITT ROMNEY
2012,40067,OKLAHOMA,OK,JEFFERSON,605,BARACK OBAMA,1634,MITT ROMNEY
2012,40069,OKLAHOMA,OK,JOHNSTON,1137,BARACK OBAMA,2649,MITT ROMNEY
2012,4007,ARIZONA,AZ,GILA,7697,BARACK OBAMA,13455,MITT ROMNEY
2012,40071,OKLAHOMA,OK,KAY,4627,BARACK OBAMA,11499,MITT ROMNEY
2012,40073,OKLAHOMA,OK,KINGFISHER,898,BARACK OBAMA,4870,MITT ROMNEY
2012,40075,OKLAHOMA,OK,KIOWA,1106,BARACK OBAMA,2316,MITT ROMNEY
2012,40077,OKLAHOMA,OK,LATIMER,1170,BARACK OBAMA,2628,MITT ROMNEY
2012,40079,OKLAHOMA,OK,LE FLORE,4662,BARACK OBAMA,11177,MITT ROMNEY
2012,40081,OKLAHOMA,OK,LINCOLN,3273,BARACK OBAMA,9553,MITT ROMNEY
2012,40083,OKLAHOMA,OK,LOGAN,4724,BARACK OBAMA,12314,MITT ROMNEY
2012,40085,OKLAHOMA,OK,LOVE,1034,BARACK OBAMA,2436,MITT ROMNEY
2012,40087,OKLAHOMA,OK,MCCLAIN,3194,BARACK OBAMA,11112,MITT ROMNEY
2012,40089,OKLAHOMA,OK,MCCURTAIN,2440,BARACK OBAMA,7635,MITT ROMNEY
2012,4009,ARIZONA,AZ,GRAHAM,3609,BARACK OBAMA,8076,MITT ROMNEY
2012,40091,OKLAHOMA,OK,MCINTOSH,2779,BARACK OBAMA,4509,MITT ROMNEY
2012,40093,OKLAHOMA,OK,MAJOR,446,BARACK OBAMA,2700,MITT ROMNEY
2012,40095,OKLAHOMA,OK,MARSHALL,1396,BARACK OBAMA,3744,MITT ROMNEY
2012,40097,OKLAHOMA,OK,MAYES,4823,BARACK OBAMA,9637,MITT ROMNEY
2012,40099,OKLAHOMA,OK,MURRAY,1540,BARACK OBAMA,3606,MITT ROMNEY
2012,40101,OKLAHOMA,OK,MUSKOGEE,9952,BARACK OBAMA,13404,MITT ROMNEY
2012,40103,OKLAHOMA,OK,NOBLE,1143,BARACK OBAMA,3488,MITT ROMNEY
2012,40105,OKLAHOMA,OK,NOWATA,1244,BARACK OBAMA,2832,MITT ROMNEY
2012,40107,OKLAHOMA,OK,OKFUSKEE,1256,BARACK OBAMA,2335,MITT ROMNEY
2012,40109,OKLAHOMA,OK,OKLAHOMA,106982,BARACK OBAMA,149728,MITT ROMNEY
2012,4011,ARIZONA,AZ,GREENLEE,1310,BARACK OBAMA,1592,MITT ROMNEY
2012,40111,OKLAHOMA,OK,OKMULGEE,5432,BARACK OBAMA,7731,MITT ROMNEY
2012,40113,OKLAHOMA,OK,OSAGE,6704,BARACK OBAMA,11242,MITT ROMNEY
2012,40115,OKLAHOMA,OK,OTTAWA,3509,BARACK OBAMA,6466,MITT ROMNEY
2012,40117,OKLAHOMA,OK,PAWNEE,1813,BARACK OBAMA,4232,MITT ROMNEY
2012,40119,OKLAHOMA,OK,PAYNE,9198,BARACK OBAMA,16481,MITT ROMNEY
2012,4012,ARIZONA,AZ,LA PAZ,1880,BARACK OBAMA,3714,MITT ROMNEY
2012,40121,OKLAHOMA,OK,PITTSBURG,4831,BARACK OBAMA,10841,MITT ROMNEY
2012,40123,OKLAHOMA,OK,PONTOTOC,3947,BARACK OBAMA,8945,MITT ROMNEY
2012,40125,OKLAHOMA,OK,POTTAWATOMIE,7188,BARACK OBAMA,16250,MITT ROMNEY
2012,40127,OKLAHOMA,OK,PUSHMATAHA,1043,BARACK OBAMA,3087,MITT ROMNEY
2012,40129,OKLAHOMA,OK,ROGER MILLS,272,BARACK OBAMA,1402,MITT ROMNEY
2012,4013,ARIZONA,AZ,MARICOPA,602288,BARACK OBAMA,749885,MITT ROMNEY
2012,40131,OKLAHOMA,OK,ROGERS,9148,BARACK OBAMA,27553,MITT ROMNEY
2012,40133,OKLAHOMA,OK,SEMINOLE,2600,BARACK OBAMA,4856,MITT ROMNEY
2012,40135,OKLAHOMA,OK,SEQUOYAH,4193,BARACK OBAMA,9578,MITT ROMNEY
2012,40137,OKLAHOMA,OK,STEPHENS,3939,BARACK OBAMA,12908,MITT ROMNEY
2012,40139,OKLAHOMA,OK,TEXAS,862,BARACK OBAMA,4930,MITT ROMNEY
2012,40141,OKLAHOMA,OK,TILLMAN,906,BARACK OBAMA,1815,MITT ROMNEY
2012,40143,OKLAHOMA,OK,TULSA,82744,BARACK OBAMA,145062,MITT ROMNEY
2012,40145,OKLAHOMA,OK,WAGONER,7791,BARACK OBAMA,20900,MITT ROMNEY
2012,40147,OKLAHOMA,OK,WASHINGTON,5532,BARACK OBAMA,15668,MITT ROMNEY
2012,40149,OKLAHOMA,OK,WASHITA,822,BARACK OBAMA,3494,MITT ROMNEY
2012,4015,ARIZONA,AZ,MOHAVE,19533,BARACK OBAMA,49168,MITT ROMNEY
2012,40151,OKLAHOMA,OK,WOODS,671,BARACK OBAMA,2727,MITT ROMNEY
2012,40153,OKLAHOMA,OK,WOODWARD,1133,BARACK OBAMA,5945,MITT ROMNEY
2012,4017,ARIZONA,AZ,NAVAJO,16945,BARACK OBAMA,19884,MITT ROMNEY
2012,4019,ARIZONA,AZ,PIMA,201251,BARACK OBAMA,174779,MITT ROMNEY
2012,4021,ARIZONA,AZ,PINAL,44306,BARACK OBAMA,62079,MITT ROMNEY
2012,4023,ARIZONA,AZ,SANTA CRUZ,9486,BARACK OBAMA,4235,MITT ROMNEY
2012,4025,ARIZONA,AZ,YAVAPAI,33918,BARACK OBAMA,64468,MITT ROMNEY
2012,4027,ARIZONA,AZ,YUMA,18059,BARACK OBAMA,23352,MITT ROMNEY
2012,41001,OREGON,OR,BAKER,2369,BARACK OBAMA,5702,MITT ROMNEY
2012,41003,OREGON,OR,BENTON,27776,BARACK OBAMA,14991,MITT ROMNEY
2012,41005,OREGON,OR,CLACKAMAS,95493,BARACK OBAMA,88592,MITT ROMNEY
2012,41007,OREGON,OR,CLATSOP,9861,BARACK OBAMA,7249,MITT ROMNEY
2012,41009,OREGON,OR,COLUMBIA,12004,BARACK OBAMA,10772,MITT ROMNEY
2012,41011,OREGON,OR,COOS,12845,BARACK OBAMA,14673,MITT ROMNEY
2012,41013,OREGON,OR,CROOK,3104,BARACK OBAMA,6790,MITT ROMNEY
2012,41015,OREGON,OR,CURRY,4625,BARACK OBAMA,6598,MITT ROMNEY
2012,41017,OREGON,OR,DESCHUTES,36961,BARACK OBAMA,42463,MITT ROMNEY
2012,41019,OREGON,OR,DOUGLAS,17145,BARACK OBAMA,30776,MITT ROMNEY
2012,41021,OREGON,OR,GILLIAM,371,BARACK OBAMA,639,MITT ROMNEY
2012,41023,OREGON,OR,GRANT,853,BARACK OBAMA,2926,MITT ROMNEY
2012,41025,OREGON,OR,HARNEY,832,BARACK OBAMA,2607,MITT ROMNEY
2012,41027,OREGON,OR,HOOD RIVER,6058,BARACK OBAMA,3429,MITT ROMNEY
2012,41029,OREGON,OR,JACKSON,44468,BARACK OBAMA,49020,MITT ROMNEY
2012,41031,OREGON,OR,JEFFERSON,3301,BARACK OBAMA,4642,MITT ROMNEY
2012,41033,OREGON,OR,JOSEPHINE,14953,BARACK OBAMA,23673,MITT ROMNEY
2012,41035,OREGON,OR,KLAMATH,8302,BARACK OBAMA,18898,MITT ROMNEY
2012,41037,OREGON,OR,LAKE,770,BARACK OBAMA,2808,MITT ROMNEY
2012,41039,OREGON,OR,LANE,102652,BARACK OBAMA,62509,MITT ROMNEY
2012,41041,OREGON,OR,LINCOLN,13401,BARACK OBAMA,8686,MITT ROMNEY
2012,41043,OREGON,OR,LINN,20378,BARACK OBAMA,28944,MITT ROMNEY
2012,41045,OREGON,OR,MALHEUR,2759,BARACK OBAMA,6851,MITT ROMNEY
2012,41047,OREGON,OR,MARION,56376,BARACK OBAMA,60190,MITT ROMNEY
2012,41049,OREGON,OR,MORROW,1202,BARACK OBAMA,2532,MITT ROMNEY
2012,41051,OREGON,OR,MULTNOMAH,274887,BARACK OBAMA,75302,MITT ROMNEY
